city,state,city_longitude,city_latitude,Audio Evidence,Witness Count,Event,apparition_types_str,apparition_adj_str,unique_apparition_mentions,Visual Evidence,time_of_day
Bristol,Connecticut,-72.9492703,41.67176480000001,Yes,3,Supernatural,ghost,,1,False,Morning
Bristol,Connecticut,-72.9492703,41.67176480000001,No,1,Suicide,ghost,,1,False,Dusk
Bristol and Plymouth Town lines,Connecticut,-72.9861923,41.6538325,Yes,1+,Death,Unknown,,0,False,Dusk
Brooklyn,Connecticut,-71.9497216,41.7881236,No,1+,Murder,Unknown,,0,False,Dusk
Burlington,Connecticut,-72.9648388,41.7691235,No,0,Unknown,mist,"green mist, green mist",1,False,Evening
Burlington,Connecticut,-72.9648388,41.7691235,No,2,Supernatural,apparition orb,,2,False,Unknown
Burlington,Connecticut,-72.9648388,41.7691235,Yes,2+,Unknown,Unknown,,0,False,Unknown
Clinton,Connecticut,-72.5288034,41.2882208,Yes,1,Supernatural,Unknown,,0,False,Dusk
Colchester,Connecticut,-72.3320051,41.5756728,No,1,Supernatural,ghost,,1,False,Evening
Colchester,Connecticut,-72.3320051,41.5756728,No,40,Supernatural,apparition orb figure,,3,True,Unknown
Cornwall Bridge,Connecticut,-73.3707551,41.8187793,Yes,3+,Supernatural,orb presence,,2,False,Unknown
Coventry,Connecticut,-72.3393021,41.78468,Yes,3,Supernatural,ghost,,1,False,Dusk
Danbury,Connecticut,-73.4540111,41.394817,No,3+,Supernatural,orb figure mist,,3,False,Dusk
Danbury,Connecticut,-73.4540111,41.394817,No,2,Supernatural,ghost,,1,False,Evening
Danbury,Connecticut,-73.4540111,41.394817,Yes,0,Supernatural,apparition,,1,True,Dusk
Derby,Connecticut,-73.0889973,41.3206523,Yes,1,Supernatural,apparition,,1,False,Unknown
Derby,Connecticut,-73.0889973,41.3206523,No,2,Supernatural,figure,,1,False,Evening
Derby,Connecticut,-73.0889973,41.3206523,No,1,Unknown,Unknown,,0,False,Dusk
Derby,Connecticut,-73.0889973,41.3206523,No,5,Natural Disaster,Unknown,,0,False,Unknown
Derby,Connecticut,-73.0889973,41.3206523,Yes,3+,Supernatural,figure,,1,False,Unknown
East Granby,Connecticut,-72.7273158,41.9412081,No,1,Murder,Unknown,,0,False,Dusk
East Haddam,Connecticut,-72.4757767,41.5034351,Yes,2+,Supernatural,apparition,,1,False,Unknown
East Hartford,Connecticut,-72.6128339,41.7634219,No,1,Supernatural,Unknown,,0,False,Dusk
East Haven,Connecticut,-72.8684565,41.2841687,Yes,0,Supernatural,Unknown,,0,False,Unknown
East Haven,Connecticut,-72.8684565,41.2841687,Yes,1,Supernatural,figure,,1,False,Unknown
East Windsor,Connecticut,-72.5578799,41.9161361,No,0,Unknown,Unknown,,0,False,Dusk
Easton,Connecticut,-73.2966405,41.27120559999999,Yes,3,Natural Disaster,ghost,,1,False,Evening
Enfield,Connecticut,-72.5441445,42.0027181,No,1,Supernatural,Unknown,,0,False,Morning
Fairfield,Connecticut,-73.2612615,41.1408363,No,1,Supernatural,figure,,1,False,Dusk
Fairfield,Connecticut,-73.2612615,41.1408363,No,0,Supernatural,Unknown,,0,False,Dusk
Fairfield,Connecticut,-73.2612615,41.1408363,Yes,2+,Suicide,ghost,,1,False,Dusk
Fairfield,Connecticut,-73.2612615,41.1408363,Yes,1,Supernatural,spirit,,1,False,Dusk
Fairfield,Connecticut,-73.2612615,41.1408363,No,1,Unknown,Unknown,,0,False,Unknown
Farmington,Connecticut,-72.79502699999999,41.7360305,Yes,1,Supernatural,spirit orb entity,,3,True,Dusk
Glastonbury,Connecticut,-72.5450779,41.6861794,No,0,Supernatural,Unknown,,0,False,Morning
Glastonbury,Connecticut,-72.5450779,41.6861794,Yes,1+,Supernatural,witch,,1,False,Evening
Groton,Connecticut,-72.0790717,41.3497456,No,2+,Supernatural,Unknown,,0,False,Evening
Groton,Connecticut,-72.0790717,41.3497456,No,3+,Murder,presence,,1,False,Evening
Groton,Connecticut,-72.0790717,41.3497456,No,0,Unknown,Unknown,,0,False,Dusk
Hamden,Connecticut,-72.9026064,41.3838782,No,0,Unknown,Unknown,,0,False,Dusk
Hamden,Connecticut,-72.9026064,41.3838782,No,1+,Supernatural,figure,,1,False,Dusk
Hartford,Connecticut,-72.6850932,41.76371109999999,Yes,3+,Unknown,Unknown,,0,False,Dusk
Hartford,Connecticut,-72.6850932,41.76371109999999,Yes,1,Supernatural,ghost,,1,False,Evening
Hartford,Connecticut,-72.6850932,41.76371109999999,Yes,3+,Supernatural,ghost spirit witch,"first witch, local ghost",3,False,Dusk
Kensington,Connecticut,-72.7687083,41.6353769,No,1,Supernatural,Unknown,,0,False,Dusk
Kensington,Connecticut,-72.7687083,41.6353769,No,1,Supernatural,ghost,angry ghost,1,False,Unknown
Killingworth,Connecticut,-72.5645602,41.3581869,No,0,Murder,ghost,,1,False,Dusk
Killingworth,Connecticut,-72.5645602,41.3581869,No,1+,Supernatural,ghost,,1,False,Dusk
Killingworth,Connecticut,-72.5645602,41.3581869,No,2,Supernatural,ghost,,1,False,Dusk
Newtown,Connecticut,-73.3035651,41.4141172,No,0,Supernatural,Unknown,,0,False,Evening
Lampson Corner,Connecticut,-72.97121539999999,41.7425983,No,1+,Supernatural,apparition,,1,False,Evening
Litchfield,Connecticut,-73.1887165,41.7472642,No,0,Supernatural,Unknown,,0,False,Dusk
Litchfield,Connecticut,-73.1887165,41.7472642,No,1,Supernatural,orb,,1,True,Dusk
Litchfield,Connecticut,-73.1887165,41.7472642,Yes,2+,Supernatural,ghost,clear ghost,1,False,Unknown
Manchester,Connecticut,-72.52150089999999,41.7759301,Yes,1,Unknown,Unknown,,0,False,Unknown
Manchester,Connecticut,-72.52150089999999,41.7759301,Yes,5+,Supernatural,apparition orb,,2,False,Dusk
Manfields,Connecticut,-72.2292913,41.788489,No,0,Supernatural,orb,,1,True,Dusk
Meriden,Connecticut,-72.80704349999999,41.5381535,No,0,Murder,Unknown,,0,False,Dusk
Meriden,Connecticut,-72.80704349999999,41.5381535,No,0,Murder,ghost,legendary ghost,1,False,Dusk
Meriden,Connecticut,-72.80704349999999,41.5381535,Yes,0,Supernatural,orb,,1,True,Dusk
Meriden,Connecticut,-72.80704349999999,41.5381535,No,1,Death,Unknown,,0,False,Dusk
Meriden,Connecticut,-72.80704349999999,41.5381535,Yes,3+,Murder,Unknown,,0,False,Dusk
Middlebury,Connecticut,-73.12761069999999,41.5278742,No,1,Murder,Unknown,,0,False,Evening
Middletown,Connecticut,-72.6506488,41.5623209,Yes,0,Natural Disaster,mist,,1,False,Dusk
Middletown,Connecticut,-72.6506488,41.5623209,Yes,0,Murder,Unknown,,0,False,Dusk
Milford,Connecticut,-73.064036,41.2306979,Yes,4+,Murder,ghost spirit phantom specter,,4,False,Unknown
Milford,Connecticut,-73.064036,41.2306979,No,1,Unknown,Unknown,,0,False,Dusk
Monroe,Connecticut,-73.2073358,41.3325962,No,5+,Supernatural,ghost,,1,False,Dusk
Moodus,Connecticut,-72.4500867,41.5028768,Yes,0,Supernatural,Unknown,,0,False,Evening
Naugatuck,Connecticut,-73.0506972,41.485921,Yes,3+,Supernatural,Unknown,,0,False,Unknown
New Britain,Connecticut,-72.7795419,41.6612104,No,1,Murder,ghost,,1,False,Unknown
New Haven,Connecticut,-72.9278835,41.308274,No,1,Supernatural,Unknown,,0,False,Evening
New Haven,Connecticut,-72.9278835,41.308274,Yes,1+,Supernatural,spirit,,1,True,Dusk
New Haven,Connecticut,-72.9278835,41.308274,Yes,1,Supernatural,Unknown,,0,False,Dusk
New Haven,Connecticut,-72.9278835,41.308274,Yes,3+,Supernatural,presence,evil presence,1,False,Morning
New Haven,Connecticut,-72.9278835,41.308274,No,1,Supernatural,apparition,,1,False,Dusk
New Haven,Connecticut,-72.9278835,41.308274,No,2+,Supernatural,orb figure,,2,False,Dusk
New Haven,Connecticut,-72.9278835,41.308274,No,1,Unknown,Unknown,,0,False,Dusk
New Haven,Connecticut,-72.9278835,41.308274,Yes,5+,Supernatural,ghost orb,,2,True,Dusk
New Haven,Connecticut,-72.9278835,41.308274,No,1,Supernatural,figure,black figure,1,False,Dusk
New Haven,Connecticut,-72.9278835,41.308274,No,2+,Murder,spirit,,1,False,Dusk
New London,Connecticut,-72.0995209,41.3556539,Yes,3+,Supernatural,Unknown,,0,False,Evening
New London,Connecticut,-72.0995209,41.3556539,No,0,Supernatural,Unknown,,0,False,Evening
New London,Connecticut,-72.0995209,41.3556539,No,0,Supernatural,Unknown,,0,False,Dusk
New London,Connecticut,-72.0995209,41.3556539,Yes,1,Supernatural,witch,,1,False,Unknown
New London,Connecticut,-72.0995209,41.3556539,No,2+,Supernatural,Unknown,,0,False,Dusk
New Milford,Connecticut,-73.4085463,41.5770433,Yes,1,Supernatural,figure,,1,False,Unknown
Newington,Connecticut,-72.7228293,41.6972996,Yes,0,Suicide,orb figure,,2,False,Dusk
Newtown,Connecticut,-73.3035651,41.4141172,No,1+,Supernatural,ghost figure,,2,False,Dusk
North Branford,Connecticut,-72.7673198,41.3275971,Yes,1,Unknown,Unknown,,0,False,Evening
North Branford,Connecticut,-72.7673198,41.3275971,Yes,1,Supernatural,orb,,1,False,Unknown
North Haven,Connecticut,-72.8595447,41.39091390000001,No,1,Murder,Unknown,,0,False,Dusk
Norfolk,Connecticut,-73.2020577,41.9939828,No,1,Unknown,Unknown,,0,False,Evening
Norfolk,Connecticut,-73.2020577,41.9939828,Yes,1,Unknown,Unknown,,0,False,Dusk
North Haven,Connecticut,-72.8595447,41.39091390000001,No,0,Natural Disaster,ghost,deceased Ghost,1,False,Dusk
Norwich,Connecticut,-72.07591049999999,41.5242649,Yes,1,Supernatural,Unknown,,0,False,Dusk
Norwalk,Connecticut,-73.4081575,41.11774399999999,No,1,Unknown,mist,"grayish mist, white mist",1,False,Dusk
Oakdale,Connecticut,-72.15938419999999,41.4832665,No,3+,Supernatural,Unknown,,0,True,Dusk
Old Wethersfield,Connecticut,-72.6860349,41.6759115,No,1,Supernatural,orb,,1,True,Unknown
Orange,Connecticut,-73.0265277,41.278637,No,2+,Natural Disaster,Unknown,,0,False,Unknown
Oxford,Connecticut,-73.1168393,41.4338203,No,0,Murder,phantom,,1,False,Dusk
Plainfield,Connecticut,-71.91507299999999,41.6764876,No,0,Murder,Unknown,,0,False,Unknown
Portland,Connecticut,-72.6408139,41.5726229,Yes,0,Unknown,Unknown,,0,False,Dusk
Preston,Connecticut,-72.01125979999999,41.5224785,No,0,Supernatural,Unknown,,0,False,Dusk
Putnam,Connecticut,-71.8689917,41.90460119999999,No,0,Unknown,Unknown,,0,False,Unknown
Putnam,Connecticut,-71.8689917,41.90460119999999,No,0,Supernatural,shadow orb,black shadow,2,True,Dusk
Redding,Connecticut,-73.392898,41.30453989999999,No,1,Supernatural,orb,,1,False,Evening
Salem,Connecticut,-72.275359,41.4903761,No,0,Supernatural,apparition,,1,True,Evening
Salem,Connecticut,-72.275359,41.4903761,No,0,Supernatural,ghost spirit,,2,False,Morning
Seymour,Connecticut,-73.07475339999999,41.397146,No,0,Supernatural,Unknown,,0,False,Dusk
Seymaur,Connecticut,-73.07475339999999,41.397146,No,1,Murder,ghost,,1,False,Dusk
Shelton,Connecticut,-73.0931641,41.3164856,Yes,1,Supernatural,shadow figure,dark shadow,2,False,Unknown
Shelton,Connecticut,-73.0931641,41.3164856,No,5,Murder,Unknown,,0,False,Unknown
Shelton,Connecticut,-73.0931641,41.3164856,Yes,1,Supernatural,figure,white figure,1,False,Unknown
Simsbury,Connecticut,-72.82791499999999,41.8540094,No,1,Supernatural,spirit,,1,False,Evening
Simsbury,Connecticut,-72.82791499999999,41.8540094,No,1,Supernatural,mist,white mist,1,False,Evening
Somers,Connecticut,-72.44607979999999,41.9851929,No,2+,Murder,Unknown,,0,False,Dusk
Somers,Connecticut,-72.44607979999999,41.9851929,No,5+,Supernatural,figure,,1,False,Unknown
Southington,Connecticut,-72.8776013,41.5964869,No,3+,Death,ghost demon,,2,False,Evening
Stratford,Connecticut,-73.1331651,41.18454149999999,No,5,Supernatural,spirit demon witch,,3,False,Dusk
Stratford,Connecticut,-73.1331651,41.18454149999999,No,1,Supernatural,Unknown,,0,True,Dusk
Stafford Springs,Connecticut,-72.3162523,41.984407,No,0,Supernatural,ghost figure,,2,False,Dusk
Stepney,Connecticut,-73.2542823,41.3039849,No,0,Supernatural,ghost,,1,True,Evening
Sterling/Voluntown,Connecticut,-71.8215184,41.6373979,Yes,3+,Murder,ghost orb presence,"heavy presence, ominous presence",3,False,Dusk
Storrs,Connecticut,-72.24952309999999,41.8084314,Yes,1,Unknown,Unknown,,0,False,Dusk
Suffield,Connecticut,-72.7017741,41.9915062,No,1,Supernatural,shadow,,1,False,Unknown
Thomaston,Connecticut,-73.0724037,41.6743343,Yes,3+,Supernatural,orb presence,,2,False,Dusk
Thomaston,Connecticut,-73.0724037,41.6743343,No,2+,Natural Disaster,ghost,,1,False,Unknown
Tolland,Connecticut,-72.3686931,41.8714865,No,4,Supernatural,entity presence,,2,False,Dusk
Torrington,Connecticut,-73.1211715,41.8003049,No,2+,Unknown,Unknown,,0,False,Dusk
Torrington,Connecticut,-73.1211715,41.8003049,No,3+,Murder,Unknown,,0,False,Dusk
Torrington,Connecticut,-73.1211715,41.8003049,No,4,Supernatural,ghost,,1,False,Evening
Unionville,Connecticut,-72.8888458,41.7602365,Yes,0,Supernatural,apparition orb,,2,False,Dusk
Voluntown,Connecticut,-71.8683346,41.5725461,No,0,Unknown,Unknown,,0,False,Dusk
Wallingford,Connecticut,-72.8230736,41.4570108,Yes,2,Supernatural,Unknown,,0,False,Unknown
Wallingford,Connecticut,-72.8230736,41.4570108,Yes,2+,Unknown,Unknown,,0,False,Evening
Wallingford,Connecticut,-72.8230736,41.4570108,No,3+,Murder,Unknown,,0,False,Dusk
Wallingford,Connecticut,-72.8230736,41.4570108,No,3+,Murder,Unknown,,0,False,Dusk
Wallingford,Connecticut,-72.8230736,41.4570108,Yes,5+,Supernatural,Unknown,,0,False,Evening
Wallingford,Connecticut,-72.8230736,41.4570108,No,3,Supernatural,Unknown,,0,False,Unknown
Wallingford,Connecticut,-72.8230736,41.4570108,No,1,Supernatural,ghost,,1,True,Evening
Waterbury,Connecticut,-73.0514965,41.5581525,No,5+,Supernatural,phantom,,1,False,Dusk
Watertown,Connecticut,-73.11833969999999,41.6062042,No,1,Supernatural,Unknown,,0,False,Dusk
Watertown,Connecticut,-73.11833969999999,41.6062042,Yes,0,Supernatural,orb,,1,False,Evening
Watertown,Connecticut,-73.11833969999999,41.6062042,No,3+,Supernatural,presence,,1,False,Morning
West Hartford,Connecticut,-72.7420151,41.7620842,No,0,Murder,ghost,,1,False,Unknown
West Hartford,Connecticut,-72.7420151,41.7620842,No,2+,Supernatural,ghost orb,,2,False,Unknown
West Hartford,Connecticut,-72.7420151,41.7620842,Yes,1,Supernatural,ghost,,1,False,Dusk
West Haven,Connecticut,-72.9469711,41.2705484,Yes,1+,Supernatural,ghost orb,,2,False,Evening
West Haven,Connecticut,-72.9469711,41.2705484,Yes,1,Supernatural,Unknown,,0,False,Evening
West Haven,Connecticut,-72.9469711,41.2705484,No,0,Supernatural,phantom,,1,False,Unknown
West Haven,Connecticut,-72.9469711,41.2705484,Yes,1+,Unknown,Unknown,,0,False,Evening
West Haven,Connecticut,-72.9469711,41.2705484,Yes,0,Supernatural,presence,,1,False,Unknown
Westbrook,Connecticut,-72.4641563,41.2959741,Yes,1,Natural Disaster,Unknown,,0,False,Evening
Westport,Connecticut,-73.3579049,41.1414717,No,0,Supernatural,orb,,1,True,Evening
Wethersfield,Connecticut,-72.6596244,41.7063537,No,0,Unknown,Unknown,,0,False,Evening
Winchester,Connecticut,-73.111356,41.9357632,No,1,Supernatural,Unknown,,0,False,Evening
Winchester,Connecticut,-73.111356,41.9357632,No,1+,Supernatural,ghost,,1,False,Dusk
Winchester,Connecticut,-73.111356,41.9357632,No,1,Supernatural,Unknown,,0,False,Evening
Winchester,Connecticut,-73.111356,41.9357632,Yes,1+,Supernatural,Unknown,,0,False,Dusk
Windham,Connecticut,-72.1570219,41.6998208,Yes,0,Murder,witch,,1,False,Dusk
Windsor,Connecticut,-72.64370219999999,41.8525984,Yes,3+,Suicide,spirit,,1,False,Morning
Woodbury,Connecticut,-73.2090025,41.5445404,No,3+,Supernatural,spirit,"unwanting spirit, strong spirit",1,False,Evening
Alexandria,Minnesota,-95.3776663,45.8848164,No,2,Unknown,Unknown,,0,False,Evening
Annandale,Minnesota,-94.1241667,45.2611111,No,1,Supernatural,ghost,little ghost,1,False,Dusk
Anoka,Minnesota,-93.3871758,45.1977428,Yes,1+,Murder,spirit,,1,False,Dusk
Anoka,Minnesota,-93.3871758,45.1977428,No,2+,Murder,Unknown,,0,False,Morning
Anoka,Minnesota,-93.3871758,45.1977428,No,1,Supernatural,Unknown,,0,False,Unknown
Anoka,Minnesota,-93.3871758,45.1977428,Yes,1,Unknown,Unknown,,0,False,Dusk
Apple Valley,Minnesota,-93.21772,44.7319094,Yes,1,Murder,Unknown,,0,False,Evening
Apple Valley,Minnesota,-93.21772,44.7319094,No,1+,Murder,Unknown,,0,False,Evening
Apple Valley,Minnesota,-93.21772,44.7319094,No,1,Supernatural,Unknown,,0,False,Dusk
Apple Valley,Minnesota,-93.21772,44.7319094,No,0,Supernatural,figure,,1,False,Evening
Aurora,Minnesota,-92.2371208,47.5299252,Yes,3,Natural Disaster,Unknown,,0,False,Dusk
Bayport,Minnesota,-92.7777989,45.01888779999999,No,0,Supernatural,ghost,,1,False,Dusk
Blaine,Minnesota,-93.2349489,45.1607987,Yes,1,Supernatural,Unknown,,0,False,Evening
Bloomington,Minnesota,-93.2982799,44.840798,No,0,Unknown,Unknown,,0,False,Evening
Bloomington,Minnesota,-93.2982799,44.840798,Yes,1,Unknown,Unknown,,0,False,Dusk
Breckenridge,Minnesota,-96.5869443,46.26277779999999,No,2+,Natural Disaster,spirit,,1,False,Unknown
Brooklyn Center,Minnesota,-93.3327283,45.076076,Yes,3+,Supernatural,Unknown,,0,False,Unknown
Brooklyn Park,Minnesota,-93.3563405,45.0941315,Yes,0,Supernatural,Unknown,,0,False,Dusk
Brooklyn Park,Minnesota,-93.3563405,45.0941315,Yes,1,Supernatural,Unknown,,0,False,Evening
Buffalo,Minnesota,-93.8747929,45.1717846,No,1,Supernatural,Unknown,,0,False,Dusk
Burnsville,Minnesota,-93.2777226,44.7677424,No,5,Supernatural,ghost apparition,,2,False,Unknown
Burnsville,Minnesota,-93.2777226,44.7677424,Yes,1,Supernatural,Unknown,,0,False,Dusk
Chanhassen,Minnesota,-93.5323103,44.86196450000001,No,0,Supernatural,ghost spirit,,2,False,Evening
Chanhassen,Minnesota,-93.5323103,44.86196450000001,No,1,Supernatural,figure,ghostly figure,1,False,Unknown
Cloquet,Minnesota,-92.4611825,46.7217735,No,3+,Supernatural,spirit figure,white figure,2,False,Unknown
Columbia heights,Minnesota,-93.2474098,45.0481968,No,1+,Suicide,Unknown,,0,False,Dusk
Cottage Grove,Minnesota,-92.9438218,44.8277446,No,1,Supernatural,spirit,,1,False,Dusk
Cottage Grove,Minnesota,-92.9438218,44.8277446,No,0,Unknown,Unknown,,0,False,Dusk
Crookston,Minnesota,-96.6093911,47.7745617,Yes,1,Supernatural,apparition,,1,False,Unknown
Crosby,Minnesota,-93.9577611,46.4821848,No,0,Murder,Unknown,,0,False,Evening
Delano,Minnesota,-93.7891331,45.0419073,Yes,0,Murder,Unknown,,0,False,Dusk
Delano,Minnesota,-93.7891331,45.0419073,Yes,0,Supernatural,ghost,,1,False,Dusk
Delano,Minnesota,-93.7891331,45.0419073,No,0,Suicide,Unknown,,0,False,Dusk
Duluth,Minnesota,-92.1004852,46.78667189999999,Yes,5+,Murder,spirit figure,,2,False,Evening
Duluth,Minnesota,-92.1004852,46.78667189999999,No,0,Murder,presence,,1,False,Dusk
Duluth,Minnesota,-92.1004852,46.78667189999999,Yes,3+,Suicide,Unknown,,0,False,Dusk
Duluth,Minnesota,-92.1004852,46.78667189999999,No,1,Murder,ghost,,1,False,Dusk
Duluth,Minnesota,-92.1004852,46.78667189999999,No,2+,Supernatural,Unknown,,0,False,Unknown
Duluth,Minnesota,-92.1004852,46.78667189999999,No,2+,Supernatural,Unknown,,0,False,Morning
Duluth,Minnesota,-92.1004852,46.78667189999999,No,2,Murder,Unknown,,0,False,Dusk
Duluth,Minnesota,-92.1004852,46.78667189999999,Yes,2+,Supernatural,figure,tall figure,1,False,Evening
Duluth,Minnesota,-92.1004852,46.78667189999999,No,2+,Unknown,Unknown,,0,False,Evening
Duluth,Minnesota,-92.1004852,46.78667189999999,Yes,0,Murder,presence,,1,False,Dusk
Duluth,Minnesota,-92.1004852,46.78667189999999,No,2+,Supernatural,figure,"white figure, shadowy figure",1,False,Unknown
Eagan,Minnesota,-93.1668858,44.8041322,No,0,Supernatural,figure,,1,False,Evening
Elysian,Minnesota,-93.673838,44.1985771,Yes,3,Supernatural,Unknown,,0,False,Unknown
Embarrass,Minnesota,-92.1979466,47.6590897,No,1+,Murder,Unknown,,0,False,Dusk
Eveleth,Minnesota,-92.5399063,47.46242789999999,No,2+,Unknown,Unknown,,0,False,Dusk
Faribault,Minnesota,-93.268827,44.2949636,No,3+,Supernatural,ghost spirit,"Many ghost, black ghost",2,False,Unknown
Forest City,Minnesota,-94.4663558,45.2063414,No,1,Unknown,Unknown,,0,False,Dusk
Grove City,Minnesota,-94.6805418,45.1493224,Yes,1,Supernatural,apparition,,1,False,Evening
Hastings,Minnesota,-92.8513706,44.7443293,No,0,Supernatural,ghost,,1,False,Evening
Hastings,Minnesota,-92.8513706,44.7443293,No,0,Supernatural,Unknown,,0,False,Dusk
Hibbing,Minnesota,-92.9376887,47.42715459999999,No,1,Supernatural,ghost apparition,,2,True,Unknown
Hibbing,Minnesota,-92.9376887,47.42715459999999,No,0,Unknown,Unknown,,0,False,Dusk
Hoyt Lakes,Minnesota,-92.1385071,47.5196465,No,0,Unknown,Unknown,,0,False,Dusk
Hutchinson,Minnesota,-94.3692926,44.89254830000001,Yes,0,Murder,ghost,,1,False,Evening
Kandiyohi,Minnesota,-94.93138890000002,45.13194439999999,Yes,1,Murder,Unknown,,0,False,Dusk
Kimball,Minnesota,-94.2972055,45.3125517,Yes,2,Supernatural,Unknown,,0,False,Evening
Lake Elmo,Minnesota,-92.8793768,44.9957998,No,1,Supernatural,Unknown,,0,False,Dusk
Lamar,Minnesota,-94.070411,45.581751,Yes,0,Supernatural,Unknown,,0,False,Dusk
Lino Lakes,Minnesota,-93.0888324,45.1602442,Yes,5,Supernatural,Unknown,,0,False,Dusk
Litchfield,Minnesota,-94.5283333,45.1258332,No,0,Supernatural,figure,,1,False,Dusk
Long Lake,Minnesota,-93.5716243,44.9866298,No,1,Supernatural,Unknown,,0,False,Dusk
Loon Lake,Minnesota,-90.6528603,48.0716264,No,0,Supernatural,ghost witch,,2,False,Unknown
Mantorville,Minnesota,-92.7557456,44.0691307,No,2,Supernatural,figure,,1,False,Dusk
Maple Grove,Minnesota,-93.4557877,45.0724642,No,0,Murder,ghost,,1,False,Dusk
Maplewood,Minnesota,-92.9952153,44.9530215,No,1,Unknown,Unknown,,0,False,Morning
Minneapolis,Minnesota,-93.2650108,44.977753,Yes,1,Unknown,Unknown,,0,False,Unknown
Minneapolis,Minnesota,-93.2650108,44.977753,No,0,Supernatural,Unknown,,0,False,Dusk
Minneapolis,Minnesota,-93.2650108,44.977753,Yes,4+,Supernatural,apparition,,1,False,Dusk
Minneapolis,Minnesota,-93.2650108,44.977753,No,1,Supernatural,Unknown,,0,False,Evening
Minneapolis,Minnesota,-93.2650108,44.977753,Yes,3+,Murder,ghost,Many ghost,1,False,Unknown
